var1,var2,type,relationship,test,effect,effect_name,p_value,n,notes,adjusted_p,significant
marriage,bill_amt2,num_num,monotonic,spearmanr,0.0005476435037451,rho,0.9367491745844538,21000,,0.9505248977401076,False
marriage,bill_amt3,num_num,monotonic,spearmanr,-0.001163362027265,rho,0.8661292186970381,21000,,0.8821094625844373,False
marriage,bill_amt4,num_num,monotonic,spearmanr,0.003306319353997,rho,0.631864656430694,21000,,0.6580930006598926,False
marriage,bill_amt5,num_num,monotonic,spearmanr,0.0002321231789547,rho,0.9731675402294286,21000,,0.9791705715058417,False
marriage,bill_amt6,num_num,monotonic,spearmanr,0.0004268888432647,rho,0.9506756031658518,21000,,0.961122587816026,False
marriage,pay_amt1,num_num,monotonic,spearmanr,-0.0093000648944223,rho,0.1777689343955294,21000,,0.19165713239518015,False
marriage,pay_amt2,num_num,monotonic,spearmanr,-0.0208479050946141,rho,0.0025169437245324,21000,,0.002847034704798944,True
marriage,pay_amt3,num_num,monotonic,spearmanr,-0.0122751327483808,rho,0.0752730727259882,21000,,0.08211607933744167,False
marriage,pay_amt4,num_num,monotonic,spearmanr,-0.0189759963911621,rho,0.0059601262140021,21000,,0.006633043689776531,True
marriage,pay_amt5,num_num,monotonic,spearmanr,-0.0138719623468563,rho,0.0444083984780147,21000,,0.048831545736781105,True
marriage,pay_amt6,num_num,monotonic,spearmanr,-0.0163422226287382,rho,0.0178734104899047,21000,,0.01973224518085479,True
age,pay_0,num_num,monotonic,spearmanr,-0.0682411423355038,rho,4.161340822807069e-23,21000,,5.800656904518944e-23,True
age,pay_2,num_num,monotonic,spearmanr,-0.0844515139209229,rho,1.4967195251478667e-34,21000,,2.2090619729455146e-34,True
age,pay_3,num_num,monotonic,spearmanr,-0.0831554642035496,rho,1.5109683514012883e-33,21000,,2.2182301329082744e-33,True
age,pay_4,num_num,monotonic,spearmanr,-0.0794782087085808,rho,8.783517225939043e-31,21000,,1.2692412326487832e-30,True
age,pay_5,num_num,monotonic,spearmanr,-0.0845054348170985,rho,1.3584020365220684e-34,21000,,2.0156933445166177e-34,True
age,pay_6,num_num,monotonic,spearmanr,-0.0780812335268664,rho,9.143972121269e-30,21000,,1.3076353914353595e-29,True
age,bill_amt1,num_num,monotonic,spearmanr,0.0011682934717863,rho,0.8655671345888815,21000,,0.8821094625844373,False
age,bill_amt2,num_num,monotonic,spearmanr,0.0049855979460705,rho,0.4700219951989037,21000,,0.4915937791791486,False
age,bill_amt3,num_num,monotonic,spearmanr,0.0054937511074607,rho,0.4259862425619547,21000,,0.4487488662103034,False
age,bill_amt4,num_num,monotonic,spearmanr,-0.0018981054110527,rho,0.7832812966910906,21000,,0.8036640813633494,False
age,bill_amt5,num_num,monotonic,spearmanr,7.987551819070275e-05,rho,0.9907651924538332,21000,,0.9907651924538332,False
age,bill_amt6,num_num,monotonic,spearmanr,-0.0002108757369221,rho,0.975622852043864,21000,,0.9791705715058417,False
age,pay_amt1,num_num,monotonic,spearmanr,0.0317861403699258,rho,4.082466646280295e-06,21000,,4.7542649551618625e-06,True
age,pay_amt2,num_num,monotonic,spearmanr,0.0489255736664202,rho,1.3046423477432109e-12,21000,,1.6826228410146084e-12,True
age,pay_amt3,num_num,monotonic,spearmanr,0.031940194122633,rho,3.665861500339255e-06,21000,,4.287193958023875e-06,True
age,pay_amt4,num_num,monotonic,spearmanr,0.0393581825497837,rho,1.1606096458470551e-08,21000,,1.3988133722872803e-08,True
age,pay_amt5,num_num,monotonic,spearmanr,0.0379251121346262,rho,3.851666612312108e-08,21000,,4.582155107750611e-08,True
age,pay_amt6,num_num,monotonic,spearmanr,0.0361298651300893,rho,1.6310787014036737e-07,21000,,1.9320932256970554e-07,True
pay_0,pay_2,num_num,monotonic,spearmanr,0.6297409552885842,rho,0.0,21000,,0.0,True
pay_0,pay_3,num_num,monotonic,spearmanr,0.554145647904569,rho,0.0,21000,,0.0,True
pay_0,pay_4,num_num,monotonic,spearmanr,0.5200135908037278,rho,0.0,21000,,0.0,True
pay_0,pay_5,num_num,monotonic,spearmanr,0.4862575174971497,rho,0.0,21000,,0.0,True
pay_0,pay_6,num_num,monotonic,spearmanr,0.4634454559352393,rho,0.0,21000,,0.0,True
pay_0,bill_amt1,num_num,monotonic,spearmanr,0.3244549203777823,rho,0.0,21000,,0.0,True
pay_0,bill_amt2,num_num,monotonic,spearmanr,0.3385567302397809,rho,0.0,21000,,0.0,True
pay_0,bill_amt3,num_num,monotonic,spearmanr,0.3215776014249169,rho,0.0,21000,,0.0,True
pay_0,bill_amt4,num_num,monotonic,spearmanr,0.3127452992122893,rho,0.0,21000,,0.0,True
pay_0,bill_amt5,num_num,monotonic,spearmanr,0.302679356388892,rho,0.0,21000,,0.0,True
pay_0,bill_amt6,num_num,monotonic,spearmanr,0.2905997762176601,rho,0.0,21000,,0.0,True
pay_0,pay_amt1,num_num,monotonic,spearmanr,-0.0930185958534023,rho,1.3996357248218927e-41,21000,,2.122524505773859e-41,True
pay_0,pay_amt2,num_num,monotonic,spearmanr,-0.0573318058414505,rho,9.21303179970574e-17,21000,,1.2343673673392156e-16,True
pay_0,pay_amt3,num_num,monotonic,spearmanr,-0.0515035283152913,rho,8.137188990527138e-14,21000,,1.0593698874459859e-13,True
pay_0,pay_amt4,num_num,monotonic,spearmanr,-0.031767641495073,rho,4.135442155553421e-06,21000,,4.7957228358518666e-06,True
pay_0,pay_amt5,num_num,monotonic,spearmanr,-0.0285708147269372,rho,3.4594094060770296e-05,21000,,3.9949665107835154e-05,True
pay_0,pay_amt6,num_num,monotonic,spearmanr,-0.0436574628701883,rho,2.464221903354367e-10,21000,,3.0094037403796694e-10,True
pay_2,pay_3,num_num,monotonic,spearmanr,0.8018865627636121,rho,0.0,21000,,0.0,True
pay_2,pay_4,num_num,monotonic,spearmanr,0.7129582252897381,rho,0.0,21000,,0.0,True
pay_2,pay_5,num_num,monotonic,spearmanr,0.6751737194050879,rho,0.0,21000,,0.0,True
pay_2,pay_6,num_num,monotonic,spearmanr,0.6337049303719154,rho,0.0,21000,,0.0,True
pay_2,bill_amt1,num_num,monotonic,spearmanr,0.5741766936668657,rho,0.0,21000,,0.0,True
pay_2,bill_amt2,num_num,monotonic,spearmanr,0.5529571871528627,rho,0.0,21000,,0.0,True
pay_2,bill_amt3,num_num,monotonic,spearmanr,0.5193887532168009,rho,0.0,21000,,0.0,True
pay_2,bill_amt4,num_num,monotonic,spearmanr,0.4982712333289275,rho,0.0,21000,,0.0,True
pay_2,bill_amt5,num_num,monotonic,spearmanr,0.4795742844970235,rho,0.0,21000,,0.0,True
pay_2,bill_amt6,num_num,monotonic,spearmanr,0.4580225372580055,rho,0.0,21000,,0.0,True
pay_2,pay_amt1,num_num,monotonic,spearmanr,0.0194621700737849,rho,0.004795849639802,21000,,0.005380709351972975,True
pay_2,pay_amt2,num_num,monotonic,spearmanr,0.08472690385198,rho,9.115471737176667e-35,21000,,1.3599298375463569e-34,True
pay_2,pay_amt3,num_num,monotonic,spearmanr,0.0883347916539396,rho,1.1841670776382333e-37,21000,,1.77625061645735e-37,True
pay_2,pay_amt4,num_num,monotonic,spearmanr,0.0970355320422899,rho,4.1219652822962296e-45,21000,,6.427471287648358e-45,True
pay_2,pay_amt5,num_num,monotonic,spearmanr,0.0940738482843569,rho,1.7100477531217546e-42,21000,,2.6075866290696368e-42,True
pay_2,pay_amt6,num_num,monotonic,spearmanr,0.0788971034561338,rho,2.3393466660281523e-30,21000,,3.362810832415469e-30,True
pay_3,pay_4,num_num,monotonic,spearmanr,0.8039877264437915,rho,0.0,21000,,0.0,True
pay_3,pay_5,num_num,monotonic,spearmanr,0.7232733811439889,rho,0.0,21000,,0.0,True
pay_3,pay_6,num_num,monotonic,spearmanr,0.6735029033669558,rho,0.0,21000,,0.0,True
pay_3,bill_amt1,num_num,monotonic,spearmanr,0.5323779757929534,rho,0.0,21000,,0.0,True
pay_3,bill_amt2,num_num,monotonic,spearmanr,0.5951579020771811,rho,0.0,21000,,0.0,True
pay_3,bill_amt3,num_num,monotonic,spearmanr,0.5633705202054813,rho,0.0,21000,,0.0,True
pay_3,bill_amt4,num_num,monotonic,spearmanr,0.5372119955186399,rho,0.0,21000,,0.0,True
pay_3,bill_amt5,num_num,monotonic,spearmanr,0.5139078845122663,rho,0.0,21000,,0.0,True
pay_3,bill_amt6,num_num,monotonic,spearmanr,0.489660788119397,rho,0.0,21000,,0.0,True
pay_3,pay_amt1,num_num,monotonic,spearmanr,0.218521687245915,rho,1.991680847149232e-225,21000,,3.954704415922216e-225,True
pay_3,pay_amt2,num_num,monotonic,spearmanr,0.0455336298236034,rho,4.0707076203737835e-11,21000,,5.0837796525935033e-11,True
pay_3,pay_amt3,num_num,monotonic,spearmanr,0.1060996568026763,rho,1.2403591927256692e-53,21000,,1.9562236410987698e-53,True
pay_3,pay_amt4,num_num,monotonic,spearmanr,0.1245412451365394,rho,2.3299573820183087e-73,21000,,3.805137499627534e-73,True
pay_3,pay_amt5,num_num,monotonic,spearmanr,0.1246333926546038,rho,1.8225713089755204e-73,21000,,2.994224293316927e-73,True
pay_3,pay_amt6,num_num,monotonic,spearmanr,0.1006860458164626,rho,1.88638467060258e-48,21000,,2.958194142535864e-48,True
pay_4,pay_5,num_num,monotonic,spearmanr,0.8230694869776017,rho,0.0,21000,,0.0,True
pay_4,pay_6,num_num,monotonic,spearmanr,0.7314687032622351,rho,0.0,21000,,0.0,True
pay_4,bill_amt1,num_num,monotonic,spearmanr,0.5153619613160458,rho,0.0,21000,,0.0,True
pay_4,bill_amt2,num_num,monotonic,spearmanr,0.562110094978085,rho,0.0,21000,,0.0,True
pay_4,bill_amt3,num_num,monotonic,spearmanr,0.6218513434003126,rho,0.0,21000,,0.0,True
pay_4,bill_amt4,num_num,monotonic,spearmanr,0.5943186754418481,rho,0.0,21000,,0.0,True
pay_4,bill_amt5,num_num,monotonic,spearmanr,0.5642704919632162,rho,0.0,21000,,0.0,True
pay_4,bill_amt6,num_num,monotonic,spearmanr,0.5368624545540517,rho,0.0,21000,,0.0,True
pay_4,pay_amt1,num_num,monotonic,spearmanr,0.187412945830069,rho,2.726674546915597e-165,21000,,5.262672552088844e-165,True
pay_4,pay_amt2,num_num,monotonic,spearmanr,0.2515452294798783,rho,1.9745456018933306e-300,21000,,4.0669745233026815e-300,True
pay_4,pay_amt3,num_num,monotonic,spearmanr,0.0728284128894521,rho,4.22729149115843e-26,21000,,5.952716589590442e-26,True
pay_4,pay_amt4,num_num,monotonic,spearmanr,0.1485405522388791,rho,6.854167027344244e-104,21000,,1.197310189586716e-103,True
pay_4,pay_amt5,num_num,monotonic,spearmanr,0.1620954387038973,rho,1.3291157544058238e-123,21000,,2.3976205765752116e-123,True
pay_4,pay_amt6,num_num,monotonic,spearmanr,0.1426677935738461,rho,6.611181192980748e-96,21000,,1.126349388433757e-95,True
pay_5,pay_6,num_num,monotonic,spearmanr,0.8210525587180169,rho,0.0,21000,,0.0,True
pay_5,bill_amt1,num_num,monotonic,spearmanr,0.5037305432298319,rho,0.0,21000,,0.0,True
pay_5,bill_amt2,num_num,monotonic,spearmanr,0.5444452220176988,rho,0.0,21000,,0.0,True
pay_5,bill_amt3,num_num,monotonic,spearmanr,0.5920483930099616,rho,0.0,21000,,0.0,True
pay_5,bill_amt4,num_num,monotonic,spearmanr,0.6525747225094003,rho,0.0,21000,,0.0,True
pay_5,bill_amt5,num_num,monotonic,spearmanr,0.6204818903832213,rho,0.0,21000,,0.0,True
pay_5,bill_amt6,num_num,monotonic,spearmanr,0.5816814855748482,rho,0.0,21000,,0.0,True
pay_5,pay_amt1,num_num,monotonic,spearmanr,0.1802600972621099,rho,7.304384729850685e-153,21000,,1.380828894136157e-152,True
pay_5,pay_amt2,num_num,monotonic,spearmanr,0.2289598111598361,rho,7.217897288375922e-248,21000,,1.4648085673468782e-247,True
pay_5,pay_amt3,num_num,monotonic,spearmanr,0.2662008607617232,rho,0.0,21000,,0.0,True
pay_5,pay_amt4,num_num,monotonic,spearmanr,0.1112503153645655,rho,8.082867773582236e-59,21000,,1.289521101450114e-58,True
pay_5,pay_amt5,num_num,monotonic,spearmanr,0.1859525865430809,rho,1.0349949344619205e-162,21000,,1.983740291052014e-162,True
pay_5,pay_amt6,num_num,monotonic,spearmanr,0.1711547681493991,rho,8.727642594884357e-138,21000,,1.6275874028297853e-137,True
pay_6,bill_amt1,num_num,monotonic,spearmanr,0.4920074815761574,rho,0.0,21000,,0.0,True
pay_6,bill_amt2,num_num,monotonic,spearmanr,0.5294293605828048,rho,0.0,21000,,0.0,True
pay_6,bill_amt3,num_num,monotonic,spearmanr,0.5653202569214626,rho,0.0,21000,,0.0,True
pay_6,bill_amt4,num_num,monotonic,spearmanr,0.6087605779142827,rho,0.0,21000,,0.0,True
pay_6,bill_amt5,num_num,monotonic,spearmanr,0.6706076206421201,rho,0.0,21000,,0.0,True
pay_6,bill_amt6,num_num,monotonic,spearmanr,0.6324783889372324,rho,0.0,21000,,0.0,True
pay_6,pay_amt1,num_num,monotonic,spearmanr,0.1817284165887716,rho,2.2618452289134875e-155,21000,,4.3053054012422244e-155,True
pay_6,pay_amt2,num_num,monotonic,spearmanr,0.2052874491882774,rho,1.2709476464243925e-198,21000,,2.505582502950945e-198,True
pay_6,pay_amt3,num_num,monotonic,spearmanr,0.2402484839425226,rho,1.89937273503691e-273,21000,,3.883162036075461e-273,True
pay_6,pay_amt4,num_num,monotonic,spearmanr,0.2880651247793396,rho,0.0,21000,,0.0,True
pay_6,pay_amt5,num_num,monotonic,spearmanr,0.1379432049223611,rho,1.0030575112859056e-89,21000,,1.6880723970421336e-89,True
pay_6,pay_amt6,num_num,monotonic,spearmanr,0.1932215661882615,rho,9.166782760834951e-176,21000,,1.781712705627075e-175,True
bill_amt1,bill_amt2,num_num,monotonic,spearmanr,0.9131954786431192,rho,0.0,21000,,0.0,True
bill_amt1,bill_amt3,num_num,monotonic,spearmanr,0.8575626863378125,rho,0.0,21000,,0.0,True
bill_amt1,bill_amt4,num_num,monotonic,spearmanr,0.8070975112813686,rho,0.0,21000,,0.0,True
bill_amt1,bill_amt5,num_num,monotonic,spearmanr,0.7701879966682825,rho,0.0,21000,,0.0,True
bill_amt1,bill_amt6,num_num,monotonic,spearmanr,0.7355978320329501,rho,0.0,21000,,0.0,True
bill_amt1,pay_amt1,num_num,monotonic,spearmanr,0.5017432260605668,rho,0.0,21000,,0.0,True
bill_amt1,pay_amt2,num_num,monotonic,spearmanr,0.4685603813259177,rho,0.0,21000,,0.0,True
bill_amt1,pay_amt3,num_num,monotonic,spearmanr,0.4397100893620853,rho,0.0,21000,,0.0,True
bill_amt1,pay_amt4,num_num,monotonic,spearmanr,0.4408891402770816,rho,0.0,21000,,0.0,True
bill_amt1,pay_amt5,num_num,monotonic,spearmanr,0.4213187776681111,rho,0.0,21000,,0.0,True
bill_amt1,pay_amt6,num_num,monotonic,spearmanr,0.4047295498137161,rho,0.0,21000,,0.0,True
bill_amt2,bill_amt3,num_num,monotonic,spearmanr,0.9082461114037016,rho,0.0,21000,,0.0,True
bill_amt2,bill_amt4,num_num,monotonic,spearmanr,0.8507022833352722,rho,0.0,21000,,0.0,True
bill_amt2,bill_amt5,num_num,monotonic,spearmanr,0.8059037400404594,rho,0.0,21000,,0.0,True
bill_amt2,bill_amt6,num_num,monotonic,spearmanr,0.766759337800667,rho,0.0,21000,,0.0,True
bill_amt2,pay_amt1,num_num,monotonic,spearmanr,0.6339470322086476,rho,0.0,21000,,0.0,True
bill_amt2,pay_amt2,num_num,monotonic,spearmanr,0.4959073602683753,rho,0.0,21000,,0.0,True
bill_amt2,pay_amt3,num_num,monotonic,spearmanr,0.4689730899900954,rho,0.0,21000,,0.0,True
bill_amt2,pay_amt4,num_num,monotonic,spearmanr,0.4618665052435728,rho,0.0,21000,,0.0,True
bill_amt2,pay_amt5,num_num,monotonic,spearmanr,0.4439124910943556,rho,0.0,21000,,0.0,True
bill_amt2,pay_amt6,num_num,monotonic,spearmanr,0.4248776297236374,rho,0.0,21000,,0.0,True
bill_amt3,bill_amt4,num_num,monotonic,spearmanr,0.9033010676718706,rho,0.0,21000,,0.0,True
bill_amt3,bill_amt5,num_num,monotonic,spearmanr,0.8498662348623036,rho,0.0,21000,,0.0,True
bill_amt3,bill_amt6,num_num,monotonic,spearmanr,0.8059586630896459,rho,0.0,21000,,0.0,True
bill_amt3,pay_amt1,num_num,monotonic,spearmanr,0.5488483523875775,rho,0.0,21000,,0.0,True
bill_amt3,pay_amt2,num_num,monotonic,spearmanr,0.6362257123980586,rho,0.0,21000,,0.0,True
bill_amt3,pay_amt3,num_num,monotonic,spearmanr,0.4922125746127104,rho,0.0,21000,,0.0,True
bill_amt3,pay_amt4,num_num,monotonic,spearmanr,0.4895089986252619,rho,0.0,21000,,0.0,True
bill_amt3,pay_amt5,num_num,monotonic,spearmanr,0.4732350188090028,rho,0.0,21000,,0.0,True
bill_amt3,pay_amt6,num_num,monotonic,spearmanr,0.4528869441472475,rho,0.0,21000,,0.0,True
bill_amt4,bill_amt5,num_num,monotonic,spearmanr,0.9025000073238936,rho,0.0,21000,,0.0,True
bill_amt4,bill_amt6,num_num,monotonic,spearmanr,0.850072730736953,rho,0.0,21000,,0.0,True
bill_amt4,pay_amt1,num_num,monotonic,spearmanr,0.5135597942290812,rho,0.0,21000,,0.0,True
bill_amt4,pay_amt2,num_num,monotonic,spearmanr,0.5537977187746638,rho,0.0,21000,,0.0,True
bill_amt4,pay_amt3,num_num,monotonic,spearmanr,0.6345215565325322,rho,0.0,21000,,0.0,True
bill_amt4,pay_amt4,num_num,monotonic,spearmanr,0.5066660261048896,rho,0.0,21000,,0.0,True
bill_amt4,pay_amt5,num_num,monotonic,spearmanr,0.5019241011693258,rho,0.0,21000,,0.0,True
bill_amt4,pay_amt6,num_num,monotonic,spearmanr,0.4766275942872354,rho,0.0,21000,,0.0,True
bill_amt5,bill_amt6,num_num,monotonic,spearmanr,0.9031151513824186,rho,0.0,21000,,0.0,True
bill_amt5,pay_amt1,num_num,monotonic,spearmanr,0.4837126680321104,rho,0.0,21000,,0.0,True
bill_amt5,pay_amt2,num_num,monotonic,spearmanr,0.5165718003289184,rho,0.0,21000,,0.0,True
bill_amt5,pay_amt3,num_num,monotonic,spearmanr,0.5495124787525014,rho,0.0,21000,,0.0,True
bill_amt5,pay_amt4,num_num,monotonic,spearmanr,0.6481905307336402,rho,0.0,21000,,0.0,True
bill_amt5,pay_amt5,num_num,monotonic,spearmanr,0.5193612041983656,rho,0.0,21000,,0.0,True
bill_amt5,pay_amt6,num_num,monotonic,spearmanr,0.503112843859664,rho,0.0,21000,,0.0,True
bill_amt6,pay_amt1,num_num,monotonic,spearmanr,0.4588954437941672,rho,0.0,21000,,0.0,True
bill_amt6,pay_amt2,num_num,monotonic,spearmanr,0.4884204051699485,rho,0.0,21000,,0.0,True
bill_amt6,pay_amt3,num_num,monotonic,spearmanr,0.5204244964884548,rho,0.0,21000,,0.0,True
bill_amt6,pay_amt4,num_num,monotonic,spearmanr,0.5709457768801898,rho,0.0,21000,,0.0,True
bill_amt6,pay_amt5,num_num,monotonic,spearmanr,0.6632665528404681,rho,0.0,21000,,0.0,True
bill_amt6,pay_amt6,num_num,monotonic,spearmanr,0.5221674790445758,rho,0.0,21000,,0.0,True
pay_amt1,pay_amt2,num_num,monotonic,spearmanr,0.5121249128772973,rho,0.0,21000,,0.0,True
pay_amt1,pay_amt3,num_num,monotonic,spearmanr,0.5238959119284713,rho,0.0,21000,,0.0,True
pay_amt1,pay_amt4,num_num,monotonic,spearmanr,0.4888883273845417,rho,0.0,21000,,0.0,True
pay_amt1,pay_amt5,num_num,monotonic,spearmanr,0.4687256859951469,rho,0.0,21000,,0.0,True
pay_amt1,pay_amt6,num_num,monotonic,spearmanr,0.4555116590673622,rho,0.0,21000,,0.0,True
pay_amt2,pay_amt3,num_num,monotonic,spearmanr,0.5188416091580653,rho,0.0,21000,,0.0,True
pay_amt2,pay_amt4,num_num,monotonic,spearmanr,0.5207832282132973,rho,0.0,21000,,0.0,True
pay_amt2,pay_amt5,num_num,monotonic,spearmanr,0.496319931856543,rho,0.0,21000,,0.0,True
pay_amt2,pay_amt6,num_num,monotonic,spearmanr,0.4859485358046676,rho,0.0,21000,,0.0,True
pay_amt3,pay_amt4,num_num,monotonic,spearmanr,0.5149772837398909,rho,0.0,21000,,0.0,True
pay_amt3,pay_amt5,num_num,monotonic,spearmanr,0.5329595867615216,rho,0.0,21000,,0.0,True
pay_amt3,pay_amt6,num_num,monotonic,spearmanr,0.5050075614303985,rho,0.0,21000,,0.0,True
pay_amt4,pay_amt5,num_num,monotonic,spearmanr,0.5285693305411652,rho,0.0,21000,,0.0,True
pay_amt4,pay_amt6,num_num,monotonic,spearmanr,0.5465181863670558,rho,0.0,21000,,0.0,True
pay_amt5,pay_amt6,num_num,monotonic,spearmanr,0.5443536781377255,rho,0.0,21000,,0.0,True
limit_bal,sex,num_cat,group_difference,mannwhitneyu,0.0648695910606247,rank_biserial,1.6388026594297368e-15,21000,nonparametric_preferred,2.1850702125729824e-15,True
limit_bal,default_payment_next_month,num_cat,group_difference,mannwhitneyu,-0.2389042625708781,rank_biserial,1.0688366209460312e-137,21000,nonparametric_preferred,1.9798584387993596e-137,True
education,sex,num_cat,group_difference,mannwhitneyu,0.0092068736269254,rank_biserial,0.2205799128423773,21000,nonparametric_preferred,0.23505813105983064,False
education,default_payment_next_month,num_cat,group_difference,mannwhitneyu,0.0615052799501287,rank_biserial,3.232209209065382e-12,21000,nonparametric_preferred,4.111012634571638e-12,True
